time_step,chosen_arm,reward,cumulative_rewards,current_alpha,current_beta,arm_pulls
22665,259,1,17249,0.02702702702702703,0.5,36
22666,381,1,17250,0.02857142857142857,0.5,34
22667,176,1,17251,0.01639344262295082,0.5,60
22668,366,1,17252,0.058823529411764705,0.5,16
22669,477,1,17253,0.125,0.5,7
22670,338,1,17254,0.041666666666666664,0.5,23
22671,56,0,17254,0.05555555555555555,0.5,17
22672,26,1,17255,0.04,0.5,24
22673,579,1,17256,0.022727272727272728,0.5,43
22674,59,1,17257,0.034482758620689655,0.5,28
22675,638,1,17258,0.08333333333333333,0.5,11
22676,737,1,17259,0.09090909090909091,0.5,10
22677,454,0,17259,0.022222222222222223,0.5,44
22678,215,0,17259,0.020833333333333332,0.5,47
22679,166,1,17260,0.020833333333333332,0.5,47
22680,392,1,17261,0.05263157894736842,0.5,18
22681,571,1,17262,0.037037037037037035,0.5,26
22682,227,1,17263,0.034482758620689655,0.5,28
22683,127,1,17264,0.09090909090909091,0.5,10
22684,465,1,17265,0.07692307692307693,0.5,12
22685,198,1,17266,0.02,0.5,49
22686,62,1,17267,0.013513513513513514,0.5,73
22687,287,1,17268,0.01098901098901099,0.5,90
22688,196,1,17269,0.011494252873563218,0.5,86
22689,33,1,17270,0.07142857142857142,0.5,13
22690,586,1,17271,0.024390243902439025,0.5,40
22691,213,1,17272,0.045454545454545456,0.5,21
22692,54,1,17273,0.06666666666666667,0.5,14
22693,636,1,17274,0.02564102564102564,0.5,38
22694,171,1,17275,0.014925373134328358,0.5,66
22695,735,0,17275,0.2,0.5,4
22696,325,0,17275,0.07692307692307693,0.5,12
22697,233,1,17276,0.029411764705882353,0.5,33
22698,240,1,17277,0.05,0.5,19
22699,284,1,17278,0.038461538461538464,0.5,25
22700,171,1,17279,0.014705882352941176,0.5,67
22701,195,1,17280,0.01818181818181818,0.5,54
22702,165,1,17281,0.017241379310344827,0.5,57
22704,197,1,17282,0.037037037037037035,0.5,26
22705,261,0,17282,0.009259259259259259,0.5,107
22706,459,0,17282,0.09090909090909091,0.5,10
22707,291,1,17283,0.013888888888888888,0.5,71
22708,208,1,17284,0.018867924528301886,0.5,52
22709,536,1,17285,0.058823529411764705,0.5,16
22710,590,1,17286,0.041666666666666664,0.5,23
22711,108,1,17287,0.023255813953488372,0.5,42
22712,90,1,17288,0.007352941176470588,0.5,135
22713,148,1,17289,0.014925373134328358,0.5,66
22714,394,1,17290,0.027777777777777776,0.5,35
22715,274,1,17291,0.009900990099009901,0.5,100
22716,18,1,17292,0.05,0.5,19
22717,412,1,17293,0.029411764705882353,0.5,33
22718,181,1,17294,0.041666666666666664,0.5,23
22719,187,0,17294,0.25,0.5,3
22720,172,1,17295,0.047619047619047616,0.5,20
22721,663,1,17296,0.16666666666666666,0.5,5
22722,251,1,17297,0.013333333333333334,0.5,74
22723,625,1,17298,0.03333333333333333,0.5,29
22724,354,1,17299,0.047619047619047616,0.5,20
22725,194,1,17300,0.034482758620689655,0.5,28
22726,305,0,17300,0.016666666666666666,0.5,59
22727,9,1,17301,0.023809523809523808,0.5,41
22728,272,1,17302,0.024390243902439025,0.5,40
22729,660,1,17303,0.0625,0.5,15
22730,88,1,17304,0.00980392156862745,0.5,101
22731,43,1,17305,0.007874015748031496,0.5,126
22732,643,1,17306,0.037037037037037035,0.5,26
22733,485,0,17306,0.058823529411764705,0.5,16
22734,166,1,17307,0.02040816326530612,0.5,48
22735,624,0,17307,0.25,0.5,3
22736,170,1,17308,0.030303030303030304,0.5,32
22737,594,1,17309,0.1,0.5,9
22738,612,0,17309,0.06666666666666667,0.5,14
22739,73,1,17310,0.015873015873015872,0.5,62
22740,25,1,17311,0.016666666666666666,0.5,59
22741,695,0,17311,0.03125,0.5,31
22742,144,0,17311,0.02702702702702703,0.5,36
22743,7,1,17312,0.015384615384615385,0.5,64
22744,598,1,17313,0.07692307692307693,0.5,12
22745,634,1,17314,0.3333333333333333,0.5,2
22746,144,1,17315,0.02631578947368421,0.5,37
22747,591,0,17315,0.03333333333333333,0.5,29
22748,261,0,17315,0.009174311926605505,0.5,108
22749,195,0,17315,0.017857142857142856,0.5,55
22750,438,1,17316,0.02702702702702703,0.5,36
22751,439,1,17317,0.0625,0.5,15
22752,415,1,17318,0.014084507042253521,0.5,70
22753,161,1,17319,0.009523809523809525,0.5,104
22754,711,1,17320,0.09090909090909091,0.5,10
22755,231,0,17320,0.02702702702702703,0.5,36
22756,596,1,17321,0.09090909090909091,0.5,10
22757,715,1,17322,0.1111111111111111,0.5,8
22758,586,1,17323,0.023809523809523808,0.5,41
22759,209,0,17323,0.021739130434782608,0.5,45
22760,120,1,17324,0.025,0.5,39
22761,239,1,17325,0.058823529411764705,0.5,16
22762,223,1,17326,0.038461538461538464,0.5,25
22763,46,1,17327,0.030303030303030304,0.5,32
22764,175,1,17328,0.014492753623188406,0.5,68
22765,219,0,17328,0.03125,0.5,31
22766,280,1,17329,0.038461538461538464,0.5,25
22767,275,1,17330,0.02,0.5,49
22768,286,1,17331,0.058823529411764705,0.5,16
22769,173,1,17332,0.02631578947368421,0.5,37
22770,152,1,17333,0.012048192771084338,0.5,82
22771,424,1,17334,0.02564102564102564,0.5,38
22772,598,1,17335,0.07142857142857142,0.5,13
22773,88,1,17336,0.009708737864077669,0.5,102
22774,479,1,17337,0.08333333333333333,0.5,11
22775,218,1,17338,0.017543859649122806,0.5,56
22776,152,1,17339,0.011904761904761904,0.5,83
22777,7,1,17340,0.015151515151515152,0.5,65
22778,241,1,17341,0.014925373134328358,0.5,66
22779,182,1,17342,0.015151515151515152,0.5,65
22780,164,1,17343,0.047619047619047616,0.5,20
22781,561,1,17344,0.02040816326530612,0.5,48
22782,238,1,17345,0.1111111111111111,0.5,8
22783,5,1,17346,0.009345794392523364,0.5,106
22784,520,1,17347,0.16666666666666666,0.5,5
22785,249,1,17348,0.022727272727272728,0.5,43
22786,28,1,17349,0.025,0.5,39
22787,362,0,17349,0.058823529411764705,0.5,16
22788,28,1,17350,0.024390243902439025,0.5,40
22789,196,1,17351,0.011363636363636364,0.5,87
22790,154,1,17352,0.010526315789473684,0.5,94
22791,378,1,17353,0.04,0.5,24
22792,587,1,17354,0.07142857142857142,0.5,13
22793,4,1,17355,0.05,0.5,19
22794,258,1,17356,0.03333333333333333,0.5,29
22795,323,0,17356,0.05,0.5,19
22796,292,0,17356,0.037037037037037035,0.5,26
22797,354,1,17357,0.045454545454545456,0.5,21
22798,385,1,17358,0.01818181818181818,0.5,54
22799,67,1,17359,0.07142857142857142,0.5,13
22800,715,1,17360,0.1,0.5,9
22801,203,1,17361,0.03225806451612903,0.5,30
22802,369,0,17361,0.07692307692307693,0.5,12
22803,633,0,17361,0.014925373134328358,0.5,66
22804,785,1,17362,0.058823529411764705,0.5,16
22805,36,1,17363,0.1111111111111111,0.5,8
22806,74,1,17364,0.025,0.5,39
22807,449,1,17365,0.03571428571428571,0.5,27
22808,733,1,17366,0.09090909090909091,0.5,10
22809,408,1,17367,0.14285714285714285,0.5,6
22810,422,1,17368,0.037037037037037035,0.5,26
22811,263,0,17368,0.008695652173913044,0.5,114
22812,692,1,17369,0.08333333333333333,0.5,11
22813,456,1,17370,0.05,0.5,19
22814,490,1,17371,0.125,0.5,7
22815,543,1,17372,0.058823529411764705,0.5,16
22816,49,1,17373,0.00980392156862745,0.5,101
22817,354,0,17373,0.043478260869565216,0.5,22
22818,396,1,17374,0.03225806451612903,0.5,30
22819,770,1,17375,0.043478260869565216,0.5,22
22820,645,1,17376,0.2,0.5,4
22821,459,1,17377,0.08333333333333333,0.5,11
22822,492,1,17378,0.02564102564102564,0.5,38
22823,476,0,17378,0.09090909090909091,0.5,10
22824,291,1,17379,0.0136986301369863,0.5,72
22825,233,1,17380,0.02857142857142857,0.5,34
22826,103,1,17381,0.016129032258064516,0.5,61
22827,315,1,17382,0.038461538461538464,0.5,25
22828,269,1,17383,0.009009009009009009,0.5,110
22829,237,1,17384,0.037037037037037035,0.5,26
22830,68,1,17385,0.023255813953488372,0.5,42
22831,251,0,17385,0.013157894736842105,0.5,75
22832,823,1,17386,0.1111111111111111,0.5,8
22833,268,1,17387,0.041666666666666664,0.5,23
22834,152,1,17388,0.011764705882352941,0.5,84
22835,661,1,17389,0.034482758620689655,0.5,28
22836,316,1,17390,0.03225806451612903,0.5,30
22837,760,0,17390,0.14285714285714285,0.5,6
22838,637,1,17391,0.1,0.5,9
22839,503,1,17392,0.045454545454545456,0.5,21
22840,164,1,17393,0.045454545454545456,0.5,21
22841,410,1,17394,0.037037037037037035,0.5,26
22842,759,1,17395,0.1,0.5,9
22843,136,1,17396,0.025,0.5,39
22844,298,1,17397,0.03333333333333333,0.5,29
22845,137,1,17398,0.029411764705882353,0.5,33
22846,10,1,17399,0.014084507042253521,0.5,70
22847,265,1,17400,0.05263157894736842,0.5,18
22848,708,0,17400,0.09090909090909091,0.5,10
22849,160,1,17401,0.02040816326530612,0.5,48
22850,220,0,17401,0.030303030303030304,0.5,32
22851,202,1,17402,0.011494252873563218,0.5,86
22852,270,1,17403,0.06666666666666667,0.5,14
22853,415,1,17404,0.013888888888888888,0.5,71
22854,161,1,17405,0.009433962264150943,0.5,105
22855,235,1,17406,0.007936507936507936,0.5,125
22856,557,1,17407,0.02857142857142857,0.5,34
22857,124,1,17408,0.0625,0.5,15
22858,86,1,17409,0.015625,0.5,63
22859,82,1,17410,0.04,0.5,24
22860,664,1,17411,0.25,0.5,3
22861,399,1,17412,0.1111111111111111,0.5,8
22862,339,1,17413,0.04,0.5,24
22863,209,1,17414,0.02127659574468085,0.5,46
22864,9,1,17415,0.023255813953488372,0.5,42
22865,2,1,17416,0.07142857142857142,0.5,13
22866,73,0,17416,0.015625,0.5,63
22867,549,1,17417,0.25,0.5,3
22868,264,1,17418,0.017857142857142856,0.5,55
22869,555,0,17418,0.125,0.5,7
22870,19,1,17419,0.012658227848101266,0.5,78
22871,64,1,17420,0.01694915254237288,0.5,58
22872,719,1,17421,0.0625,0.5,15
22873,268,1,17422,0.04,0.5,24
22874,344,1,17423,0.058823529411764705,0.5,16
22875,111,1,17424,0.011627906976744186,0.5,85
22876,281,1,17425,0.030303030303030304,0.5,32
22877,650,1,17426,0.25,0.5,3
22878,203,1,17427,0.03125,0.5,31
22879,202,1,17428,0.011363636363636364,0.5,87
22880,136,0,17428,0.024390243902439025,0.5,40
22881,219,1,17429,0.030303030303030304,0.5,32
22882,655,1,17430,0.047619047619047616,0.5,20
22883,365,0,17430,0.05,0.5,19
22884,625,1,17431,0.03225806451612903,0.5,30
22885,194,1,17432,0.03333333333333333,0.5,29
22886,410,1,17433,0.03571428571428571,0.5,27
22887,209,1,17434,0.020833333333333332,0.5,47
22888,206,1,17435,0.02857142857142857,0.5,34
22889,163,0,17435,0.0136986301369863,0.5,72
22890,70,1,17436,0.012048192771084338,0.5,82
22891,49,0,17436,0.009708737864077669,0.5,102
22892,256,1,17437,0.02631578947368421,0.5,37
22893,240,0,17437,0.047619047619047616,0.5,20
22894,806,1,17438,0.1111111111111111,0.5,8
22895,277,1,17439,0.037037037037037035,0.5,26
22896,557,1,17440,0.027777777777777776,0.5,35
22897,1,1,17441,0.03333333333333333,0.5,29
22898,423,1,17442,0.017241379310344827,0.5,57
22899,791,1,17443,0.03225806451612903,0.5,30
22900,438,1,17444,0.02631578947368421,0.5,37
22901,338,1,17445,0.04,0.5,24
22902,30,0,17445,0.03333333333333333,0.5,29
22903,274,1,17446,0.00980392156862745,0.5,101
22904,358,1,17447,0.01282051282051282,0.5,77
22905,75,0,17447,0.1,0.5,9
22906,799,1,17448,0.1111111111111111,0.5,8
22907,825,1,17449,0.07692307692307693,0.5,12
22908,2,0,17449,0.06666666666666667,0.5,14
22909,471,1,17450,0.037037037037037035,0.5,26
22910,175,1,17451,0.014285714285714285,0.5,69
22911,9,1,17452,0.022727272727272728,0.5,43
22912,5,1,17453,0.009259259259259259,0.5,107
22913,571,0,17453,0.03571428571428571,0.5,27
22914,425,1,17454,0.029411764705882353,0.5,33
22915,548,1,17455,0.06666666666666667,0.5,14
22916,184,1,17456,0.012048192771084338,0.5,82
22917,188,1,17457,0.02040816326530612,0.5,48
22918,382,1,17458,0.023255813953488372,0.5,42
22919,269,1,17459,0.008928571428571428,0.5,111
22920,36,1,17460,0.1,0.5,9
22921,426,1,17461,0.041666666666666664,0.5,23
22923,1,1,17462,0.03225806451612903,0.5,30
22924,184,1,17463,0.011904761904761904,0.5,83
22925,439,1,17464,0.058823529411764705,0.5,16
22926,405,1,17465,0.05,0.5,19
22927,122,1,17466,0.08333333333333333,0.5,11
22928,294,1,17467,0.018518518518518517,0.5,53
22929,197,1,17468,0.03571428571428571,0.5,27
22930,202,1,17469,0.011235955056179775,0.5,88
22932,3,1,17470,0.022222222222222223,0.5,44
22933,86,0,17470,0.015384615384615385,0.5,64
22934,287,1,17471,0.010869565217391304,0.5,91
22935,24,1,17472,0.125,0.5,7
22936,222,0,17472,0.03125,0.5,31
22937,710,1,17473,0.25,0.5,3
22938,548,0,17473,0.0625,0.5,15
22939,690,1,17474,0.058823529411764705,0.5,16
22940,700,1,17475,0.07142857142857142,0.5,13
22941,423,1,17476,0.01694915254237288,0.5,58
22942,177,1,17477,0.017857142857142856,0.5,55
22943,457,1,17478,0.04,0.5,24
22944,280,1,17479,0.037037037037037035,0.5,26
22945,202,1,17480,0.011111111111111112,0.5,89
22946,525,1,17481,0.14285714285714285,0.5,6
22947,10,1,17482,0.013888888888888888,0.5,71
22948,277,1,17483,0.03571428571428571,0.5,27
22949,419,1,17484,0.022222222222222223,0.5,44
22950,777,1,17485,0.125,0.5,7
22951,68,1,17486,0.022727272727272728,0.5,43
22952,178,1,17487,0.03333333333333333,0.5,29
22953,206,1,17488,0.027777777777777776,0.5,35
22954,480,1,17489,0.018518518518518517,0.5,53
22955,776,1,17490,0.3333333333333333,0.5,2
22956,296,1,17491,0.03225806451612903,0.5,30
22957,371,1,17492,0.02631578947368421,0.5,37
22958,79,1,17493,0.013513513513513514,0.5,73
22959,252,0,17493,0.058823529411764705,0.5,16
22960,628,1,17494,0.014084507042253521,0.5,70
22961,189,1,17495,0.019230769230769232,0.5,51
22962,579,1,17496,0.022222222222222223,0.5,44
22963,137,1,17497,0.02857142857142857,0.5,34
22964,358,1,17498,0.012658227848101266,0.5,78
22965,128,1,17499,0.021739130434782608,0.5,45
22966,190,1,17500,0.013157894736842105,0.5,75
22967,274,0,17500,0.009708737864077669,0.5,102
22968,290,1,17501,0.04,0.5,24
22969,179,1,17502,0.023255813953488372,0.5,42
22970,537,0,17502,0.07692307692307693,0.5,12
22971,122,1,17503,0.07692307692307693,0.5,12
22972,10,1,17504,0.0136986301369863,0.5,72
22973,481,1,17505,0.08333333333333333,0.5,11
22974,565,1,17506,0.034482758620689655,0.5,28
22975,409,1,17507,0.058823529411764705,0.5,16
22976,496,1,17508,0.08333333333333333,0.5,11
22977,744,1,17509,0.16666666666666666,0.5,5
22978,53,1,17510,0.125,0.5,7
22979,246,1,17511,0.029411764705882353,0.5,33
22980,176,0,17511,0.016129032258064516,0.5,61
22981,93,1,17512,0.1,0.5,9
22982,78,1,17513,0.020833333333333332,0.5,47
22984,120,1,17514,0.024390243902439025,0.5,40
22985,592,1,17515,0.023809523809523808,0.5,41
22986,86,1,17516,0.015151515151515152,0.5,65
22987,255,0,17516,0.05263157894736842,0.5,18
22988,154,1,17517,0.010416666666666666,0.5,95
22989,713,1,17518,0.125,0.5,7
22990,228,1,17519,0.034482758620689655,0.5,28
22991,212,1,17520,0.037037037037037035,0.5,26
22992,764,1,17521,0.2,0.5,4
22993,209,1,17522,0.02040816326530612,0.5,48
22994,250,1,17523,0.017543859649122806,0.5,56
22995,154,1,17524,0.010309278350515464,0.5,96
22996,589,0,17524,0.14285714285714285,0.5,6
22997,190,1,17525,0.012987012987012988,0.5,76
22998,423,1,17526,0.016666666666666666,0.5,59
22999,303,1,17527,0.041666666666666664,0.5,23
23000,764,1,17528,0.16666666666666666,0.5,5
23001,558,1,17529,0.038461538461538464,0.5,25
23002,338,1,17530,0.038461538461538464,0.5,25
23003,772,1,17531,0.03333333333333333,0.5,29
23004,411,1,17532,0.0196078431372549,0.5,50
23005,738,1,17533,0.25,0.5,3
23006,567,1,17534,0.043478260869565216,0.5,22
23007,423,1,17535,0.01639344262295082,0.5,60
23008,722,1,17536,0.058823529411764705,0.5,16
23009,413,1,17537,0.037037037037037035,0.5,26
23010,198,1,17538,0.0196078431372549,0.5,50
23011,549,1,17539,0.2,0.5,4
23012,47,1,17540,0.034482758620689655,0.5,28
23013,446,1,17541,0.06666666666666667,0.5,14
23014,159,1,17542,0.02127659574468085,0.5,46
23015,410,1,17543,0.034482758620689655,0.5,28
23016,500,1,17544,0.25,0.5,3
23017,276,1,17545,0.01639344262295082,0.5,60
23018,530,1,17546,0.14285714285714285,0.5,6
23019,62,1,17547,0.013333333333333334,0.5,74
23020,768,1,17548,0.09090909090909091,0.5,10
23021,263,1,17549,0.008620689655172414,0.5,115
23022,207,0,17549,0.02702702702702703,0.5,36
23023,234,1,17550,0.014705882352941176,0.5,67
23024,96,0,17550,0.058823529411764705,0.5,16
23025,423,1,17551,0.016129032258064516,0.5,61
23026,223,1,17552,0.037037037037037035,0.5,26
23027,161,1,17553,0.009345794392523364,0.5,106
23028,5,1,17554,0.009174311926605505,0.5,108
23029,579,1,17555,0.021739130434782608,0.5,45
23030,510,1,17556,0.2,0.5,4
23031,217,1,17557,0.011111111111111112,0.5,89
23032,372,1,17558,0.05,0.5,19
23033,454,1,17559,0.021739130434782608,0.5,45
23034,102,1,17560,0.011494252873563218,0.5,86
23035,448,1,17561,0.017543859649122806,0.5,56
23036,277,0,17561,0.034482758620689655,0.5,28
23037,775,1,17562,0.125,0.5,7
23038,789,1,17563,0.09090909090909091,0.5,10
23039,761,0,17563,0.125,0.5,7
23040,305,1,17564,0.01639344262295082,0.5,60
23041,63,1,17565,0.015873015873015872,0.5,62
23042,243,0,17565,0.017543859649122806,0.5,56
23043,566,1,17566,0.025,0.5,39
23044,243,1,17567,0.017241379310344827,0.5,57
23045,9,1,17568,0.022222222222222223,0.5,44
23046,43,1,17569,0.0078125,0.5,127
23047,99,1,17570,0.017857142857142856,0.5,55
23048,600,1,17571,0.08333333333333333,0.5,11
23049,438,1,17572,0.02564102564102564,0.5,38
23050,210,1,17573,0.02127659574468085,0.5,46
23051,321,1,17574,0.05555555555555555,0.5,17
23052,585,1,17575,0.02631578947368421,0.5,37
23053,3,1,17576,0.021739130434782608,0.5,45
23054,566,1,17577,0.024390243902439025,0.5,40
23055,48,1,17578,0.024390243902439025,0.5,40
23056,127,0,17578,0.08333333333333333,0.5,11
23057,17,1,17579,0.04,0.5,24
23058,294,1,17580,0.01818181818181818,0.5,54
23059,541,1,17581,0.034482758620689655,0.5,28
23060,111,1,17582,0.011494252873563218,0.5,86
23061,291,1,17583,0.013513513513513514,0.5,73
23062,530,1,17584,0.125,0.5,7
23063,631,0,17584,0.03571428571428571,0.5,27
23065,171,1,17585,0.014492753623188406,0.5,68
23066,60,1,17586,0.04,0.5,24
23067,20,1,17587,0.025,0.5,39
23068,130,1,17588,0.025,0.5,39
23069,162,1,17589,0.017543859649122806,0.5,56
23070,128,1,17590,0.02127659574468085,0.5,46
23071,646,1,17591,0.14285714285714285,0.5,6
23072,165,0,17591,0.01694915254237288,0.5,58
23073,172,1,17592,0.045454545454545456,0.5,21
23074,264,1,17593,0.017543859649122806,0.5,56
23075,482,1,17594,0.058823529411764705,0.5,16
23076,63,1,17595,0.015625,0.5,63
23077,217,1,17596,0.01098901098901099,0.5,90
23078,180,1,17597,0.01818181818181818,0.5,54
23079,103,1,17598,0.015873015873015872,0.5,62
23080,443,1,17599,0.1111111111111111,0.5,8
23081,161,1,17600,0.009259259259259259,0.5,107
23082,196,1,17601,0.011235955056179775,0.5,88
23083,1,1,17602,0.03125,0.5,31
23084,220,0,17602,0.029411764705882353,0.5,33
23085,83,1,17603,0.041666666666666664,0.5,23
23086,561,1,17604,0.02,0.5,49
23087,695,0,17604,0.030303030303030304,0.5,32
23088,772,1,17605,0.03225806451612903,0.5,30
23089,47,1,17606,0.03333333333333333,0.5,29
23090,43,1,17607,0.007751937984496124,0.5,128
23091,773,1,17608,0.03225806451612903,0.5,30
23092,388,1,17609,0.0196078431372549,0.5,50
23093,105,1,17610,0.010526315789473684,0.5,94
23094,322,1,17611,0.015151515151515152,0.5,65
23095,276,1,17612,0.016129032258064516,0.5,61
23096,495,0,17612,0.058823529411764705,0.5,16
23097,215,0,17612,0.02040816326530612,0.5,48
23098,118,1,17613,0.014285714285714285,0.5,69
23099,148,1,17614,0.014705882352941176,0.5,67
23100,19,1,17615,0.0125,0.5,79
23101,281,1,17616,0.029411764705882353,0.5,33
23102,161,1,17617,0.009174311926605505,0.5,108
23103,111,1,17618,0.011363636363636364,0.5,87
23104,295,0,17618,0.02,0.5,49
23105,157,1,17619,0.038461538461538464,0.5,25
23106,10,1,17620,0.013513513513513514,0.5,73
23107,507,0,17620,0.07692307692307693,0.5,12
23108,319,1,17621,0.07692307692307693,0.5,12
23109,358,1,17622,0.0125,0.5,79
23110,203,1,17623,0.030303030303030304,0.5,32
23111,174,1,17624,0.017241379310344827,0.5,57
23112,417,0,17624,0.05555555555555555,0.5,17
23113,722,1,17625,0.05555555555555555,0.5,17
23114,203,1,17626,0.029411764705882353,0.5,33
23115,256,1,17627,0.02564102564102564,0.5,38
23116,136,1,17628,0.023809523809523808,0.5,41
23117,111,1,17629,0.011235955056179775,0.5,88
23118,12,1,17630,0.02,0.5,49
23119,208,1,17631,0.018518518518518517,0.5,53
23120,296,1,17632,0.03125,0.5,31
23121,537,1,17633,0.07142857142857142,0.5,13
23122,494,1,17634,0.015873015873015872,0.5,62
23123,78,1,17635,0.02040816326530612,0.5,48
23124,354,1,17636,0.041666666666666664,0.5,23
23125,513,1,17637,0.02857142857142857,0.5,34
23126,275,1,17638,0.0196078431372549,0.5,50
23127,516,0,17638,0.020833333333333332,0.5,47
23128,585,1,17639,0.02564102564102564,0.5,38
23129,305,1,17640,0.016129032258064516,0.5,61
23130,444,1,17641,0.03225806451612903,0.5,30
23131,226,1,17642,0.029411764705882353,0.5,33
23132,184,1,17643,0.011764705882352941,0.5,84
23133,661,1,17644,0.03333333333333333,0.5,29
23134,293,1,17645,0.02040816326530612,0.5,48
23135,212,1,17646,0.03571428571428571,0.5,27
23136,59,1,17647,0.03333333333333333,0.5,29
23137,644,1,17648,0.04,0.5,24
23138,631,0,17648,0.034482758620689655,0.5,28
23139,148,1,17649,0.014492753623188406,0.5,68
23140,649,1,17650,0.09090909090909091,0.5,10
23141,719,1,17651,0.058823529411764705,0.5,16
23142,102,1,17652,0.011363636363636364,0.5,87
